#,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.1', start_date='2019-12-09T12:11:59', checksum=3697540687, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000,poe-2.5000000
-123.40000,48.65000,0.00000,8.208481E-02,8.190421E-02,8.160182E-02,8.104444E-02,8.013137E-02,7.875215E-02,7.682925E-02,7.428406E-02,7.089181E-02,6.630851E-02,6.002928E-02,5.127192E-02,4.047874E-02,2.869150E-02,1.778953E-02,9.369848E-03,4.118267E-03,1.472539E-03,4.301707E-04,9.764170E-05,4.430343E-05
-123.37000,48.43000,0.00000,8.260035E-02,8.243993E-02,8.217093E-02,8.167420E-02,8.085878E-02,7.962549E-02,7.790899E-02,7.565508E-02,7.270062E-02,6.878407E-02,6.343582E-02,5.577366E-02,4.580019E-02,3.410758E-02,2.240762E-02,1.259837E-02,5.945074E-03,2.294953E-03,7.264438E-04,1.796822E-04,8.505089E-05
-123.15000,49.70000,0.00000,7.769554E-02,7.742409E-02,7.695525E-02,7.606714E-02,7.455754E-02,7.214441E-02,6.850059E-02,6.325029E-02,5.594093E-02,4.659889E-02,3.592087E-02,2.477985E-02,1.516794E-02,8.022510E-03,3.585377E-03,1.312981E-03,3.885335E-04,9.051977E-05,1.685113E-05,2.354693E-06,8.372114E-07
-123.12000,49.25000,0.00000,7.973316E-02,7.950453E-02,7.911584E-02,7.839032E-02,7.718123E-02,7.529892E-02,7.253130E-02,6.857679E-02,6.290822E-02,5.513297E-02,4.531451E-02,3.381135E-02,2.259755E-02,1.317664E-02,6.558078E-03,2.706366E-03,9.124401E-04,2.448757E-04,5.289533E-05,8.680787E-06,3.354032E-06
-122.32900,49.05200,0.00000,8.017895E-02,7.993913E-02,7.953572E-02,7.878254E-02,7.750824E-02,7.544963E-02,7.224891E-02,6.743237E-02,6.039696E-02,5.099743E-02,3.985181E-02,2.787312E-02,1.728788E-02,9.261840E-03,4.191423E-03,1.553995E-03,4.654719E-04,1.097671E-04,2.068102E-05,2.926685E-06,1.047506E-06
-121.95000,49.16700,0.00000,7.927487E-02,7.901645E-02,7.857228E-02,7.771742E-02,7.620464E-02,7.363318E-02,6.949844E-02,6.330811E-02,5.467758E-02,4.399306E-02,3.243023E-02,2.116863E-02,1.216500E-02,5.983788E-03,2.459596E-03,8.180541E-04,2.174192E-04,4.502770E-05,7.401020E-06,9.001917E-07,2.985043E-07
-120.32000,50.67000,0.00000,6.545820E-02,6.430520E-02,6.225429E-02,5.847640E-02,5.257104E-02,4.446567E-02,3.483842E-02,2.494373E-02,1.596319E-02,8.969683E-03,4.332908E-03,1.692428E-03,5.394261E-04,1.360289E-04,2.679852E-05,4.017203E-06,4.583248E-07,3.512692E-08,0.000000E+00,0.000000E+00,0.000000E+00
-119.58000,49.50000,0.00000,7.162981E-02,7.081407E-02,6.924264E-02,6.613047E-02,6.091850E-02,5.327621E-02,4.356508E-02,3.284816E-02,2.237664E-02,1.356679E-02,7.189586E-03,3.146176E-03,1.138963E-03,3.298988E-04,7.524425E-05,1.316404E-05,1.766504E-06,1.752116E-07,9.561076E-09,0.000000E+00,0.000000E+00
-119.48000,49.88000,0.00000,6.843046E-02,6.732006E-02,6.530064E-02,6.152220E-02,5.553760E-02,4.722571E-02,3.724017E-02,2.686246E-02,1.734110E-02,9.844100E-03,4.812113E-03,1.905687E-03,6.163999E-04,1.578610E-04,3.160062E-05,4.816833E-06,5.594641E-07,4.444204E-08,5.053897E-11,0.000000E+00,0.000000E+00
-114.08000,51.05000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-113.47000,53.55000,0.00000,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
